"Dealer ID","Stock Number",Year,Make,Model,Trim,Vin,mileage,Price,Color,"Interior Color",Transmission,photo_urls,Description,Options,"Vehicle Type",Engine,Drive-train,"Fuel Type","Destination URL","New\/Used",Certified,Doors,MSRP,Down-payment,"Fuel city min","Fuel city max","Highway city min","Highway city max",Title,"Date added","Car report",Condition
44012,,PW4040,,,,,,1699,,,,https://gacheckpoint.com/wp-content/uploads/2016/01/yamaha-PW4040_3-775x700.png,"Yamaha PW4040",,,,,,https://gacheckpoint.com/products/pw4040,Used,Certified,,0,0,-,-,-,-,,,none," New"
44012,,PW4040,,,,,,1699,,,,https://gacheckpoint.com/wp-content/uploads/2016/01/yamaha-PW4040_3-775x700.png,"4000psi, Yamaha MZ360, 357cc, air-cooled, OHV, single cylinder, 4-stroke engine,  Manual recoil with auto decompression, 5 interchangeable nozzle tips : 0º tip , 15º tip, 25º tip, 40º tip & low pressure (for soap or rinse).3 Year Factory Warranty.",,,,,,https://gacheckpoint.com/products/pw4040,Used,Certified,,0,0,-,-,-,-,,,none," New"
44012," 000472",2022,Yamaha,"MT09 SP",,,,14199,,,,"https://gacheckpoint.com/wp-content/uploads/2022/06/22-MT09-SP-01-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/06/22-MT09-SP-03-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/06/22-MT09-SP-04-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/06/22-MT09-SP-05-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/06/22-MT09-SP-06-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/06/22-MT09-SP-07-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/06/22-MT09-SP-08-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/06/22-MT09-SP-09-1300x700.jpg","Fuel injected, Liquid-cooled, DOHC, 12-valve (4-valves/cyl), inline-three cylinder, 889cc, YCC-T, D-Mode & Traction Control, 6 speed transmissionFinance it for $155.00 Bi-weekly for 60 months with nothing down at 4.49%",,,,,,https://gacheckpoint.com/products/2022-yamaha-mt09-sp,Used,Certified,,0,0,-,-,-,-,,,none," New"
44012,,2022,Yamaha,"Kodiak 450",,,,9739,,,,"https://gacheckpoint.com/wp-content/uploads/2022/06/22-kodiak-450-blue-base-01-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/06/22-kodiak-450-blue-base-01-1-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/06/22-Kodiak-450-blue-base-02-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/06/22-kodiak-450-blue-base-03-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/06/22-kodiak-450-blue-base-04-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/06/22-kodiak-450-blue-base-05-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/06/22-kodiak-450-blue-base-06-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/06/22-kodiak-450-blue-base-07-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/06/22-kodiak-450-blue-base-08-1300x700.jpg","Liquid cooled, fuel injected, 421cc, SOHC, automatic transmission with high and low range, on command 4x4.Finance it for $243.00 per month for 60 months with nothing down at 4.49%",,,,,,https://gacheckpoint.com/products/2022-yamaha-kodiak-450,Used,Certified,,0,0,-,-,-,-,,,none," New"
44012,,EF6300iSDE,,,,,,5099,,,,https://gacheckpoint.com/wp-content/uploads/2012/02/EF6300isde.jpg,"The all new EF6300iSDE is a fully enclosed modern design making it practically silent! Quality electricity you can depend on and powerful enough to let you confidently run everything from high-demand equipment such as a well pump, air compressor or RV air conditioner, to sensitive electronic equipment such as plasma television, satellite receiver or your computer.",,,,,,https://gacheckpoint.com/products/ef6300isde,Used,Certified,,0,0,-,-,-,-,,,none," New"
44012,,2019,KTM,"350 SX-F",,,,8900,,,,"https://gacheckpoint.com/wp-content/uploads/2022/05/used-ktm-sxf-350-01-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/05/used-ktm-sxf-350-02-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/05/used-ktm-sxf-350-03-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/05/used-ktm-sxf-350-06-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/05/used-ktm-sxf-350-07-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/05/used-ktm-sxf-350-04-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/05/used-ktm-sxf-350-05-1300x700.jpg","Fuel injected, Liquid cooled, 349cc, DOHC single cylinder, 5 speed transmission, electric start, hydraulic clutch. New water pump, New clutch, New chain, New sprockets, recent service including valve adjustment done.Excellent condition, 127 hoursFinance it for $68.00 Bi-weekly for 60 months with nothing down at 6.99%",,,,,,https://gacheckpoint.com/products/2019-ktm-350-sx-f,Used,Certified,,0,0,-,-,-,-,,,none," New"
44012,,2004,Yamaha,YFZ450,,,,4999,,,,"https://gacheckpoint.com/wp-content/uploads/2022/03/IMG_1940.jpg,https://gacheckpoint.com/wp-content/uploads/2022/03/IMG_1939-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/03/IMG_1940-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/03/IMG_1941-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/03/IMG_1942-1300x700.jpg",,,,,,,https://gacheckpoint.com/products/2004-yamaha-yfz450,Used,Certified,,0,0,-,-,-,-,,,none," New"
44012,,Yamaha,EF2400iSHC,,,,,2099,,,,https://gacheckpoint.com/wp-content/uploads/2021/07/EF2400iST-1300x700.jpg,"Maximum output - 2400 Watts / 20 Amps, Continuous Output - 2000 Watts / 16.7 Amps, Voltage - 120V, Operating time at 1/4 load - 8.6 hours, Operating time at rated output - 5 hours",,,,,,https://gacheckpoint.com/products/yamaha-ef2400ishc,Used,Certified,,0,0,-,-,-,-,,,none," New"
44012,,2022,Yamaha,PW50,,,,1999,,,,"https://gacheckpoint.com/wp-content/uploads/2021/10/2022-PW50-01-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/10/2022-PW50-04-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/10/2022-PW50-03-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/10/2022-PW50-02-1300x700.jpg","50cc, oil injected, two stroke, automatic transmission.",,,,,,https://gacheckpoint.com/products/2022-yamaha-pw50,Used,Certified,,0,0,-,-,-,-,,,none," New"
44012,,2022,Yamaha,"Grizzly 700 EPS Camo",,,,17189,,,,"https://gacheckpoint.com/wp-content/uploads/2022/06/22-Grizz-700-camo-access-01-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/06/22-Grizz-700-camo-access-01-1-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/06/22-Grizz-700-camo-access-02-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/06/22-Grizz-700-camo-access-03-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/06/22-Grizz-700-camo-access-04-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/06/22-Grizz-700-camo-access-05-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/06/22-Grizz-700-camo-access-06-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/06/22-Grizz-700-camo-access-07-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/06/22-Grizz-700-camo-access-08-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/06/22-Grizz-700-camo-access-09-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/06/22-Grizz-700-camo-access-10-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/06/22-Grizz-700-camo-access-11-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/06/22-Grizz-700-camo-access-12-1300x700.jpg","Fuel injected, Liquid-cooled, SOHC 4-stroke, 686cc, automatic transmission with high and low range, on command 4x4 with high and low range, front diff lock, power steering.Accessories include: Warn winch, aluminum skid plates, Heated grips, Hand guards, Trail Trooper Tires.Finance it for $184.00 Bi-weekly for 60 months with nothing down at 4.49%",,,,,,https://gacheckpoint.com/products/2022-yamaha-grizzly-700-eps-camo,Used,Certified,,0,0,-,-,-,-,,,none," New"
44012,,2022,Yamaha,YZ450FX,,,,11399,,,,"https://gacheckpoint.com/wp-content/uploads/2022/05/22-YZ450FX-01-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/05/22-YZ450FX-02-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/05/22-YZ450FX-03-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/05/22-YZ450FX-04-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/05/22-YZ450FX-05-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/05/22-YZ450FX-06-1300x700.jpg","Liquid cooled, fuel injected, 450cc, 5 speed transmission, electric start, Power Tuner App, Adjustable fuel mapping.Finance it for $277.00 per month for 60 months with nothing down at 4.49%",,,,,,https://gacheckpoint.com/products/2022-yamaha-yz450fx,Used,Certified,,0,0,-,-,-,-,,,none," New"
44012,,2022,Yamaha,YZ65,,,,5599,,,,"https://gacheckpoint.com/wp-content/uploads/2022/06/22-yz65-01-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/06/22-yz65-03-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/06/22-yz65-04-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/06/22-yz65-05-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/06/22-yz65-06-1300x700.jpg","Liquid cooled, 65cc, two stroke, 6speed transmission.Finance it for $148.00 per month for 60 months with nothing down at 4.49%",,,,,,https://gacheckpoint.com/products/2022-yamaha-yz65,Used,Certified,,0,0,-,-,-,-,,,none," New"
44012," 000910",2022,Yamaha,"Super Tenere ES",,,,19299,,,,"https://gacheckpoint.com/wp-content/uploads/2022/05/22-Super-T-Black-01-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/05/IMG_4464-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/05/IMG_4463-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/05/IMG_4462-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/05/IMG_4461-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/05/IMG_4460-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/05/IMG_4459-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/05/IMG_4458-1300x700.jpg","Fuel injected, Liquid-cooled, DOHC, 8-valves (4-valves / cyl), inline twin, 1199cc, Sport and Touring power modes, 6 speed transmission, Traction control, ABS brakes, electronically adjustable suspension, Cruise control. Finance it for $204.00 Bi weekly for 60 months with nothing down at 4.49%",,,,,,https://gacheckpoint.com/products/2022-yamaha-super-tenere-es,Used,Certified,,0,0,-,-,-,-,,,none," New"
44012,,Yamaha,PW3028,,,,,1199,,,,https://gacheckpoint.com/wp-content/uploads/2016/01/yamaha-PW3028_2.png,"Yamaha PW3028",,,,,,https://gacheckpoint.com/products/yamaha-pw3028,Used,Certified,,0,0,-,-,-,-,,,none," New"
44012,,Yamaha,PW3028,,,,,1199,,,,https://gacheckpoint.com/wp-content/uploads/2016/01/yamaha-PW3028_2.png,"MZ200, 192cc, air-cooled, OHV, single cylinder, 4-stroke, EPA & CARB approved, manual start with auto decompression, 3,000 psi and 2.8 US gallons per minute, 3-position pivoting nozzle, low pressure 800psi nozzle.",,,,,,https://gacheckpoint.com/products/yamaha-pw3028,Used,Certified,,0,0,-,-,-,-,,,none," New"
44012,,Yamaha,PW3028,,,,,1199,,,,https://gacheckpoint.com/wp-content/uploads/2016/01/yamaha-PW3028_2.png,"3 Year Factory Warranty",,,,,,https://gacheckpoint.com/products/yamaha-pw3028,Used,Certified,,0,0,-,-,-,-,,,none," New"
44012,,2017,Yamaha,FJ-09,,,,8799,,,,"https://gacheckpoint.com/wp-content/uploads/2022/05/IMG_2334.jpg,https://gacheckpoint.com/wp-content/uploads/2022/05/IMG_2333-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/05/IMG_2335-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/05/IMG_2336-1300x700.jpg","Only 550KMS",,,,,,https://gacheckpoint.com/products/2017-yamaha-fj-09,Used,Certified,,0,0,-,-,-,-,,,none," New"
44012,,2017,Yamaha,FJ-09,,,,8799,,,,"https://gacheckpoint.com/wp-content/uploads/2022/05/IMG_2334.jpg,https://gacheckpoint.com/wp-content/uploads/2022/05/IMG_2333-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/05/IMG_2335-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/05/IMG_2336-1300x700.jpg","Like new!!!",,,,,,https://gacheckpoint.com/products/2017-yamaha-fj-09,Used,Certified,,0,0,-,-,-,-,,,none," New"
44012,,2022,Yamaha,TTR230,,,,5099,,,,"https://gacheckpoint.com/wp-content/uploads/2022/01/2022-TTR230-01-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/01/2022-TTR230-03-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/01/2022-TTR230-04-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/01/2022-TTR230-05-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/01/2022-TTR230-06-1300x700.jpg","230cc, four stroke, electric start, 5 speed transmissionFinance it for $144.00 per month for 60 months with nothing down at 4.49%",,,,,,https://gacheckpoint.com/products/2022-yamaha-ttr230,Used,Certified,,0,0,-,-,-,-,,,none," New"
44012,,2022,Yamaha,YZ250,,,,8999,,,,"https://gacheckpoint.com/wp-content/uploads/2022/05/22-YZ250-Blue-01-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/05/22-YZ250-Blue-02-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/05/22-YZ250-BLue-03-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/05/22-YZ250-Blue-04-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/05/22-YZ250-Blue-05-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/05/22-YZ250-Blue-06-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/05/22-YZ250-Blue-07-1300x700.jpg","Liquid cooled, 250cc, two stroke, 5 speed transmission.Finance it for $227.00 per month for 60 months with nothing down at 4.49%",,,,,,https://gacheckpoint.com/products/2022-yamaha-yz250,Used,Certified,,0,0,-,-,-,-,,,none," New"
44012,,2022,Yamaha,"Kodiak 450 SE",,,,10739,,,,"https://gacheckpoint.com/wp-content/uploads/2022/06/22-Kodiak-450-SE-Blue-01-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/06/22-Kodiak-450-SE-Blue-02-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/06/22-Kodiak-450-SE-Blue-03-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/06/22-Kodiak-450-SE-Blue-04-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/06/22-Kodiak-450-SE-Blue-05-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/06/22-Kodiak-450-SE-Blue-06-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/06/22-Kodiak-450-SE-Blue-07-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/06/22-Kodiak-450-SE-Blue-08-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/06/22-Kodiak-450-SE-Blue-09-1300x700.jpg","Liquid cooled, fuel injected, SOHC, 421cc, automatic transmission with low and high range, on command 4x4 with front diff lock, power steering, independent rear suspension.Comes with Warn winch, Heated Grips and Hand guardsFinance it for $264.00 per month for 60 months with nothing down at 4.49%",,,,,,https://gacheckpoint.com/products/2022-yamaha-kodiak-450-se,Used,Certified,,0,0,-,-,-,-,,,none," New"
44012," 029436U",2019,Kawasaki,Z900,,,,9499,,,,"https://gacheckpoint.com/wp-content/uploads/2022/04/IMG_2046.jpg,https://gacheckpoint.com/wp-content/uploads/2022/04/IMG_2045-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/04/IMG_2047-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/04/IMG_2048-1300x700.jpg","Liquid cooled, Fuel injected, 948cc, DOHC In-line four cylinders, 6 speed transmission, ABS brakes. Only 1640 KMS. Like new!!",,,,,,https://gacheckpoint.com/products/2019-kawasaki-z900,Used,Certified,,0,0,-,-,-,-,,,none," New"
44012," 029436U",2019,Kawasaki,Z900,,,,9499,,,,"https://gacheckpoint.com/wp-content/uploads/2022/04/IMG_2046.jpg,https://gacheckpoint.com/wp-content/uploads/2022/04/IMG_2045-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/04/IMG_2047-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/04/IMG_2048-1300x700.jpg","Finance it for $230.00 per month for 60 months with nothing down at 7.99%",,,,,,https://gacheckpoint.com/products/2019-kawasaki-z900,Used,Certified,,0,0,-,-,-,-,,,none," New"
44012,,Yamaha,EF5500DE,,,,,1949,,,,"https://gacheckpoint.com/wp-content/uploads/2021/10/EF5500DE-01-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/10/EF5500DE-04-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/10/EF5500DE-03-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2021/10/EF5500DE-02-1300x700.jpg","Maximum Output - 5500 W / 44 A @ 120 V & 22.9 @ 240 VRated Output - 4500 W / 36 A @ 120 V & 18.75 A @ 240 V,Operating Time at Reated Output - 9 hoursDry Weight - 227lbsNoise level - 74.1db",,,,,,https://gacheckpoint.com/products/yamaha-ef5500de,Used,Certified,,0,0,-,-,-,-,,,none," New"
44012,,2022,Yamaha,TTR110E,,,,2999,,,,"https://gacheckpoint.com/wp-content/uploads/2020/10/2021-TTR110E-01-1-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2020/10/2021-TTR110E-01-1300x700.jpg","Air cooled, 110cc, four stroke engine, 4 speed semi-automatic transmission, electric start",,,,,,https://gacheckpoint.com/products/2021-yamaha-ttr110e,Used,Certified,,0,0,-,-,-,-,,,none," New"
44012,,EF3000iSE,,,,,,2999,,,,https://gacheckpoint.com/wp-content/uploads/2016/01/yamaha-imgEF3000iSEB.jpg,"Maximum AC Output (watts / amperes) – 3000 W / 25 A",,,,,,https://gacheckpoint.com/products/ef3000ise,Used,Certified,,0,0,-,-,-,-,,,none," New"
44012,,EF3000iSE,,,,,,2999,,,,https://gacheckpoint.com/wp-content/uploads/2016/01/yamaha-imgEF3000iSEB.jpg,"Rated AC Output (watts / amperes) – Continuous Use – 2800 W / 23.3 AMZ175, 171cc, air-cooled (fan assist), OHV, 2-valve, 4-stroke, singleFuel Tank Capacity (L) – 13 LitresOperating Hours (@ 1 / 4 load) – 20.5 hoursOperating Hours (@ rated load) – 8.0 hours",,,,,,https://gacheckpoint.com/products/ef3000ise,Used,Certified,,0,0,-,-,-,-,,,none," New"
44012,,EF3000iSE,,,,,,2999,,,,https://gacheckpoint.com/wp-content/uploads/2016/01/yamaha-imgEF3000iSEB.jpg,"Full 3 Year Yamaha Factory WarrantyFinancing available",,,,,,https://gacheckpoint.com/products/ef3000ise,Used,Certified,,0,0,-,-,-,-,,,none," New"
44012,,2022,Yamaha,YZ125,,,,8199,,,,"https://gacheckpoint.com/wp-content/uploads/2022/05/2022-YZ125-BLue-01-1280x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/05/2022-YZ125-BLue-02-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/05/2022-YZ125-Blue-03-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/05/2022-YZ125-BLue-04-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/05/2022-YZ125-Blue-05-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2022/05/2022-YZ125-Blue-06-1300x700.jpg","Liquid cooled, 125cc, two stroke, 6 speed transmission.Finance it for $209.00 per month for 60 months with nothing down at 4.49%",,,,,,https://gacheckpoint.com/products/2022-yamaha-yz125,Used,Certified,,0,0,-,-,-,-,,,none," New"
44012,,Yamaha,EF2200iST,,,,,1499,,,,"https://gacheckpoint.com/wp-content/uploads/2019/08/ef22Ist-01-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2019/08/yamaha-EF2200iST_6-150x150.png,https://gacheckpoint.com/wp-content/uploads/2019/08/EF22iST-03-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2019/08/EF22ist-02-1300x700.jpg","Yamaha EF2200iST Inverter / Generator",,,,,,https://gacheckpoint.com/products/yamaha-ef2200ist,Used,Certified,,0,0,-,-,-,-,,,none," New"
44012,,Yamaha,EF2200iST,,,,,1499,,,,"https://gacheckpoint.com/wp-content/uploads/2019/08/ef22Ist-01-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2019/08/yamaha-EF2200iST_6-150x150.png,https://gacheckpoint.com/wp-content/uploads/2019/08/EF22iST-03-1300x700.jpg,https://gacheckpoint.com/wp-content/uploads/2019/08/EF22ist-02-1300x700.jpg","Maximum AC output – 2200 WATTS / 18.3 AmpsContinuous AC output – 1800 WATTS  / 15 AmpsContinuous output when twinned – 3600 WATTS / 25 AmpsFuel capacity – 4.7 LitresOperating Hours at 1/4 of rated output – 10.5 hoursOperating Hours at rated output – 4.5 hours",,,,,,https://gacheckpoint.com/products/yamaha-ef2200ist,Used,Certified,,0,0,-,-,-,-,,,none," New"
44012,,Yamaha,EF3000iSEB,Inverter,,,,3199,,,,https://gacheckpoint.com/wp-content/uploads/2012/02/EF3000iseb.jpg,"Yamaha EF3000iSEB Inverter (with Yamaha’s Boost Technology)",,,,,,https://gacheckpoint.com/products/ef3000iseb,Used,Certified,,0,0,-,-,-,-,,,none," New"
44012,,Yamaha,EF3000iSEB,Inverter,,,,3199,,,,https://gacheckpoint.com/wp-content/uploads/2012/02/EF3000iseb.jpg,"Maximum AC Output (watts / amperes) – 3000 W (3500 W with boost) / 25A",,,,,,https://gacheckpoint.com/products/ef3000iseb,Used,Certified,,0,0,-,-,-,-,,,none," New"
44012,,Yamaha,EF3000iSEB,Inverter,,,,3199,,,,https://gacheckpoint.com/wp-content/uploads/2012/02/EF3000iseb.jpg,"Rated AC Output (watts / amperes) – Continuous Use – 2800 W / 23.3 AMZ175, 171cc, air-cooled (fan assist), OHV, 2-valve, 4-stroke, singleFuel Tank Capacity (L) – 13 LitresOperating Hours (@ 1 / 4 load) – 20.5 hoursOperating Hours (@ rated load) – 8.0 hours",,,,,,https://gacheckpoint.com/products/ef3000iseb,Used,Certified,,0,0,-,-,-,-,,,none," New"
